order_datetime;origin_longitude;origin_latitude;m_order_eta;order_gk;order_status_key;is_driver_assigned_key;cancellations_time_in_seconds
23:00:08;-0.943702;51454221;;3000600000000;4;0;40.0
02:33:21;-0.978202;51455502;418.0;3000590000000;4;1;139.0
21:12:49;-0.969456;51455881;;3000600000000;9;0;
19:27:11;-0.941550;51450383;235.0;3000600000000;4;1;98.0
10:14:20;-0.925703;51449996;;3000590000000;9;0;
13:51:00;-0.979874;51455549;;3000590000000;9;0;
21:21:16;-0.959733;51416332;;3000600000000;4;0;56.0
21:22:34;-0.959733;51416332;;3000600000000;4;0;180.0
16:39:33;-0.976553;51455485;;3000590000000;9;0;
21:19:04;-0.959733;51416332;;3000600000000;4;0;123.0
18:38:01;-0.961971;51482436;60.0;3000590000000;4;1;446.0
20:26:50;-0.996352;51453494;;3000600000000;4;0;105.0
22:16:29;-0.973611;51431412;;3000600000000;9;0;
23:17:11;-0.977692;51467524;;3000600000000;4;0;140.0
02:39:51;-0.971995;51457894;;3000590000000;4;0;186.0
21:08:40;-0.975358;51455172;;3000600000000;4;0;70.0
21:13:49;-0.972153;51458203;;3000600000000;4;0;8.0
19:08:31;-0.970555;51456638;116.0;3000590000000;4;1;116.0
21:01:20;-0.977202;51464360;;3000600000000;9;0;
21:47:00;-0.946358;51439779;;3000600000000;4;0;51.0
03:04:25;-0.965656;51454677;174.0;3000590000000;4;1;57.0
02:28:52;-0.973747;51456748;;3000590000000;9;0;
13:40:30;-0.991293;51449643;;3000590000000;9;0;
21:10:33;-1045462;51474734;;3000600000000;9;0;
23:23:42;-0.977559;51468333;;3000600000000;4;0;49.0
22:52:12;-0.948840;51450361;;3000600000000;9;0;
22:58:14;-0.972735;51452489;1127.0;3000600000000;4;1;68.0
23:15:54;-0.961323;51445710;;3000600000000;9;0;
22:15:30;-0.956584;51457223;;3000600000000;4;0;90.0
20:47:20;-0.976564;51466538;;3000600000000;4;0;205.0
21:56:12;-0.959811;51445745;;3000600000000;4;0;90.0
21:09:22;-0.969559;51455882;;3000600000000;4;0;182.0
13:45:26;-0.973881;51451936;;3000590000000;4;0;23.0
03:17:30;-0.936556;51449613;238.0;3000590000000;4;1;707.0
23:58:04;-0.970607;51457350;526.0;3000600000000;4;1;13.0
22:54:23;-0.991534;51446760;;3000600000000;9;0;
23:19:45;-0.963288;51454964;;3000600000000;9;0;
00:34:25;-0.971922;51458100;238.0;3000590000000;4;1;82.0
13:55:14;-0.979874;51455549;;3000590000000;4;0;16.0
21:15:44;-0.959733;51416332;;3000600000000;4;0;194.0
13:57:15;-0.936498;51449431;718.0;3000590000000;4;1;1212.0
12:28:44;-0.961563;51455174;418.0;3000590000000;4;1;42.0
13:28:15;-0.958257;51453594;;3000590000000;4;0;118.0
09:30:28;-0.957641;51449267;178.0;3000590000000;4;1;737.0
08:25:07;-0.954741;51452708;60.0;3000590000000;4;1;346.0
16:30:27;-0.969817;51457336;;3000590000000;4;0;101.0
03:04:29;-0.963447;51447312;;3000590000000;4;0;60.0
08:19:29;-0.954310;51457736;898.0;3000590000000;4;1;118.0
03:13:39;-0.966592;51440079;;3000590000000;9;0;
02:37:45;-0.971480;51458364;;3000590000000;4;0;16.0
23:25:16;-0.950174;51450917;;3000600000000;4;0;96.0
22:59:21;-0.947175;51444305;;3000600000000;9;0;
22:57:52;-0.948781;51450266;;3000600000000;4;0;209.0
13:11:54;-0.968044;51431967;;3000590000000;4;0;228.0
21:27:47;-0.959733;51416332;;3000600000000;4;0;226.0
08:50:30;-0.967610;51443583;178.0;3000590000000;4;1;641.0
21:06:12;-1045462;51474734;;3000600000000;9;0;
23:04:29;-0.959811;51445745;;3000600000000;4;0;91.0
23:15:56;-0.950218;51450942;;3000600000000;9;0;
22:58:23;-0.950249;51450586;;3000600000000;4;0;84.0
16:03:53;-0.966746;51454605;418.0;3000590000000;4;1;520.0
02:20:13;-0.971735;51456830;;3000590000000;9;0;
13:21:18;-0.961645;51442960;177.0;3000590000000;4;1;13.0
22:56:00;-0.943702;51454221;;3000600000000;9;0;
23:17:05;-0.977918;51467797;;3000600000000;4;0;157.0
23:16:29;-0.948907;51444643;538.0;3000600000000;4;1;962.0
23:00:11;-0.943746;51454175;;3000600000000;4;0;49.0
23:00:29;-0.949344;51451326;;3000600000000;9;0;
23:37:32;-0.972939;51453986;;3000600000000;4;0;11.0
02:33:38;-0.971995;51457894;117.0;3000590000000;4;1;19.0
21:18:06;-0.956228;51453445;;3000600000000;4;0;51.0
21:56:38;-0.978230;51454575;;3000600000000;4;0;45.0
17:11:31;-0.966668;51440244;538.0;3000590000000;4;1;499.0
03:09:42;-0.973348;51453919;;3000590000000;4;0;71.0
16:57:16;-0.969635;51455130;687.0;3000590000000;4;1;184.0
22:45:39;-0.950303;51445155;;3000600000000;9;0;
22:48:26;-0.949189;51445040;;3000600000000;9;0;
23:26:14;-0.949499;51449793;;3000600000000;4;0;194.0
21:44:06;-0.969813;51448356;;3000600000000;9;0;
13:16:01;-0.968044;51431967;;3000590000000;9;0;
02:52:19;-0.937760;51448984;;3000590000000;4;0;110.0
21:44:03;-0.955069;51435012;;3000600000000;4;0;11.0
16:27:48;-0.970065;51457309;;3000590000000;4;0;137.0
21:57:02;-0.947573;51448548;297.0;3000600000000;4;1;53.0
08:26:28;-0.972997;51461522;175.0;3000590000000;4;1;339.0
13:36:40;-0.953204;51452206;1077.0;3000590000000;4;1;327.0
00:45:16;-0.945405;51427033;;3000630000000;9;0;
00:33:32;-0.977714;51455073;;3000630000000;9;0;
10:45:19;-0.971265;51468725;479.0;3000630000000;4;1;158.0
00:07:33;-0.963060;51444170;;3000630000000;4;0;23.0
13:57:03;-0.942060;51444740;179.0;3000630000000;4;1;661.0
23:14:51;-0.961459;51488001;;3000630000000;9;0;
23:59:21;-0.984395;51472651;;3000630000000;9;0;
00:37:43;-0.977714;51455073;;3000630000000;9;0;
18:33:25;-0.956367;51441291;;3000630000000;9;0;
02:43:42;-0.973597;51456782;;3000630000000;4;0;11.0
10:54:30;-0.972293;51445343;358.0;3000630000000;4;1;219.0
16:59:56;-0.988315;51482647;;3000630000000;9;0;
22:54:40;-0.967758;51442797;;3000630000000;9;0;
22:33:12;-0.993677;51471303;;3000630000000;9;0;
23:02:03;-0.917065;51452557;;3000630000000;4;0;47.0
00:19:54;-0.946980;51444158;;3000630000000;9;0;
15:13:54;-0.960120;51427174;;3000630000000;9;0;
21:58:21;-0.958376;51455906;;3000630000000;9;0;
00:27:30;-0.988073;51475784;;3000630000000;9;0;
02:30:34;-0.973597;51456782;;3000630000000;4;0;63.0
18:38:08;-0.956367;51441291;;3000630000000;9;0;
02:39:39;-0.961435;51453352;677.0;3000630000000;4;1;490.0
22:54:06;-0.943747;51454178;;3000630000000;9;0;
23:18:51;-0.975163;51455326;;3000630000000;4;0;56.0
23:02:49;-0.941545;51455303;;3000630000000;9;0;
23:47:57;-0.947826;51450390;;3000620000000;4;0;22.0
23:44:20;-0.947898;51453337;;3000620000000;4;0;224.0
03:55:32;-0.970814;51456755;;3000620000000;9;0;
08:07:27;-0.965931;51464755;658.0;3000620000000;4;1;536.0
14:52:47;-0.970328;51456716;657.0;3000620000000;4;1;42.0
21:35:15;-0.978916;51456173;;3000620000000;9;0;
07:29:52;-0.975881;51433783;;3000620000000;9;0;
09:39:34;-0.947949;51449069;599.0;3000620000000;4;1;34.0
14:27:10;-0.975312;51455413;538.0;3000620000000;4;1;52.0
02:59:00;-0.949823;51450213;;3000620000000;9;0;
08:24:08;-0.966439;51454684;1077.0;3000620000000;4;1;146.0
22:42:36;-0.956710;51449544;178.0;3000620000000;4;1;215.0
20:10:35;-0.968179;51420983;;3000620000000;4;0;264.0
02:11:58;-0.973655;51430496;;3000620000000;9;0;
08:23:15;-0.946245;51451691;;3000620000000;4;0;7.0
18:31:31;-0.974414;51454243;;3000620000000;9;0;
07:21:47;-0.961607;51437792;;3000620000000;4;0;238.0
19:03:17;-0.889361;51437539;655.0;3000620000000;4;1;136.0
07:42:53;-0.963238;51470287;1079.0;3000620000000;4;1;64.0
23:40:57;-0.965566;51445076;236.0;3000620000000;4;1;15.0
23:49:40;-0.956411;51445343;;3000620000000;4;0;58.0
02:42:08;-0.956998;51449458;;3000620000000;9;0;
21:51:30;-0.967605;51458236;;3000620000000;4;0;240.0
03:28:20;-0.971995;51457894;60.0;3000620000000;4;1;11.0
21:27:48;-0.977100;51455240;;3000620000000;4;0;242.0
18:55:19;-0.941728;51454840;;3000620000000;4;0;245.0
20:04:09;-0.953705;51425148;656.0;3000620000000;4;1;29.0
08:38:01;-0.958621;51459510;;3000620000000;4;0;25.0
17:58:38;-0.946043;51441095;358.0;3000620000000;4;1;20.0
22:01:50;-0.912884;51475161;;3000620000000;9;0;
21:57:43;-0.912884;51475161;;3000620000000;9;0;
16:03:13;-0.941796;51454856;;3000620000000;4;0;7.0
21:07:25;-0.971182;51460289;;3000620000000;4;0;109.0
07:31:47;-0.991475;51443018;;3000620000000;4;0;189.0
00:29:01;-0.971995;51457894;237.0;3000620000000;4;1;445.0
16:26:12;-0.974604;51456753;60.0;3000620000000;4;1;103.0
17:17:20;-0.975931;51457821;178.0;3000620000000;4;1;241.0
03:54:24;-0.970859;51456531;179.0;3000620000000;4;1;127.0
08:21:06;-0.966490;51454728;60.0;3000620000000;4;1;167.0
20:24:34;-0.968179;51420983;;3000620000000;9;0;
16:21:45;-0.956468;51442834;;3000620000000;4;0;60.0
07:40:32;-0.940259;51448449;;3000620000000;9;0;
23:43:34;-0.950328;51452925;;3000620000000;4;0;48.0
23:47:16;-0.943702;51454221;;3000620000000;9;0;
21:40:22;-0.970779;51468122;;3000620000000;9;0;
21:28:39;-0.970779;51468122;;3000620000000;4;0;12.0
17:21:30;-0.975931;51457821;478.0;3000620000000;4;1;79.0
15:59:14;-0.941853;51454893;;3000620000000;9;0;
18:46:55;-0.956437;51451732;60.0;3000620000000;4;1;50.0
17:11:40;-0.974464;51446706;178.0;3000620000000;4;1;707.0
23:51:29;-0.976855;51455262;;3000620000000;4;0;212.0
02:39:08;-0.970814;51456755;298.0;3000620000000;4;1;44.0
21:43:57;-0.942694;51426069;;3000620000000;9;0;
21:38:21;-0.937390;51448923;;3000620000000;9;0;
09:49:56;-0.972293;51445343;538.0;3000620000000;4;1;57.0
03:57:59;-0.971995;51457894;;3000620000000;4;0;42.0
07:40:56;-0.940259;51448449;;3000620000000;9;0;
08:03:37;-0.969088;51449017;577.0;3000620000000;4;1;961.0
16:51:18;-0.942923;51441209;;3000620000000;9;0;
07:45:13;-0.940259;51448449;;3000620000000;9;0;
02:32:17;-0.956437;51451732;;3000620000000;9;0;
08:58:30;-0.969582;51451689;178.0;3000620000000;4;1;246.0
07:25:28;-0.950443;51452861;;3000620000000;9;0;
12:11:01;-0.950018;51449575;116.0;3000620000000;4;1;126.0
08:14:25;-0.958621;51459510;;3000590000000;9;0;
07:59:42;-0.967327;51449395;959.0;3000590000000;4;1;23.0
03:05:30;-0.971116;51454943;;3000590000000;4;0;106.0
20:48:29;-1000186;51447554;;3000590000000;4;0;222.0
21:10:14;-0.970299;51460936;;3000590000000;4;0;26.0
06:43:19;-0.908291;51425743;;3000590000000;4;0;11.0
08:31:32;-0.933613;51446918;;3000590000000;4;0;36.0
18:38:30;-0.970326;51456365;;3000590000000;4;0;26.0
19:48:51;-0.991015;51455251;357.0;3000590000000;4;1;200.0
03:15:08;-0.950218;51450942;;3000590000000;4;0;226.0
18:21:37;-0.973042;51460806;718.0;3000590000000;4;1;111.0
21:15:57;-0.975866;51455665;;3000590000000;4;0;92.0
08:18:39;-0.958621;51459510;;3000590000000;9;0;
08:04:16;-0.982094;51449709;;3000590000000;4;0;3.0
07:55:12;-0.976418;51466233;658.0;3000590000000;4;1;43.0
21:07:22;-0.975866;51455665;;3000590000000;9;0;
18:12:01;-0.932137;51432285;;3000590000000;9;0;
03:19:06;-0.950218;51450942;932.0;3000590000000;4;1;472.0
20:46:33;-0.976073;51454831;866.0;3000590000000;4;1;232.0
01:57:41;-0.966087;51465263;178.0;3000590000000;4;1;350.0
14:13:38;-0.978202;51455502;238.0;3000590000000;4;1;37.0
20:55:25;-0.946691;51473840;;3000590000000;9;0;
21:11:32;-0.975866;51455665;;3000590000000;9;0;
09:26:21;-0.958735;51453212;232.0;3000590000000;4;1;44.0
18:04:13;-0.959253;51457225;60.0;3000590000000;4;1;53.0
08:27:33;-0.958257;51453594;898.0;3000590000000;4;1;137.0
20:50:48;-0.965673;51459976;;3000590000000;4;0;230.0
20:50:46;-0.946691;51473840;;3000590000000;9;0;
21:03:31;-0.987278;51418479;;3000590000000;4;0;72.0
17:23:02;-0.954741;51452708;653.0;3000590000000;4;1;144.0
10:01:24;-0.945261;51444823;538.0;3000590000000;4;1;173.0
08:11:17;-0.956249;51453427;;3000590000000;4;0;24.0
07:28:06;-0.969103;51450613;538.0;3000630000000;4;1;149.0
07:36:41;-0.964724;51453093;;3000630000000;4;0;467.0
12:19:52;-0.964361;51402661;;3000630000000;4;0;171.0
08:31:38;-0.974997;51451879;;3000630000000;4;0;246.0
16:31:25;-0.972089;51452972;296.0;3000630000000;4;1;445.0
07:23:28;-0.951214;51439520;;3000630000000;4;0;12.0
16:42:32;-0.983545;51469459;;3000630000000;9;0;
08:16:34;-0.957025;51452393;;3000630000000;4;0;130.0
08:24:25;-0.958554;51459527;;3000630000000;9;0;
08:23:26;-0.963497;51447472;;3000630000000;9;0;
03:14:54;-0.971480;51458364;;3000630000000;4;0;57.0
16:39:35;-0.972089;51452972;415.0;3000630000000;4;1;130.0
02:03:29;-0.955889;51453363;;3000630000000;9;0;
13:49:27;-0.959323;51419683;;3000630000000;9;0;
17:47:06;-0.963254;51449726;;3000630000000;9;0;
03:08:36;-0.973688;51456641;;3000630000000;4;0;165.0
16:55:46;-0.960446;51417262;;3000630000000;4;0;262.0
19:35:28;-0.976418;51466233;238.0;3000630000000;4;1;634.0
08:52:36;-0.970536;51457572;;3000630000000;4;0;233.0
07:20:28;-1005047;51452372;;3000630000000;9;0;
21:55:54;-0.948907;51444643;;3000630000000;9;0;
08:04:37;-0.965693;51439717;;3000630000000;9;0;
22:47:12;-0.973763;51458671;;3000630000000;4;0;68.0
09:02:01;-0.951451;51446804;;3000630000000;9;0;
07:21:32;-0.960056;51468619;658.0;3000630000000;4;1;111.0
07:14:59;-0.923273;51449795;1285.0;3000630000000;4;1;251.0
16:42:24;-0.912884;51475161;1078.0;3000630000000;4;1;43.0
06:09:22;-0.949363;51447897;;3000630000000;4;0;122.0
07:54:01;-0.977652;51430850;60.0;3000630000000;4;1;429.0
09:43:52;-0.962832;51449652;299.0;3000630000000;4;1;68.0
07:40:05;-0.971389;51449270;;3000630000000;4;0;107.0
10:08:26;-0.981916;51455923;;3000630000000;9;0;
03:12:31;-0.972605;51456805;;3000630000000;9;0;
21:34:22;-0.991101;51457158;;3000630000000;9;0;
08:02:19;-0.972737;51458555;;3000630000000;9;0;
03:13:41;-0.972290;51456755;;3000630000000;9;0;
03:12:03;-0.973688;51456641;;3000630000000;9;0;
08:32:15;-0.959071;51456109;;3000630000000;4;0;95.0
19:52:38;-1006901;51424182;;3000630000000;4;0;179.0
21:56:09;-0.969628;51455033;;3000630000000;4;0;10.0
02:33:50;-0.971735;51456830;;3000630000000;9;0;
17:21:19;-0.955500;51453015;;3000630000000;4;0;54.0
08:54:19;-0.957923;51441124;898.0;3000630000000;4;1;79.0
08:29:30;-0.969006;51456234;;3000630000000;4;0;170.0
16:37:45;-0.990967;51419546;;3000630000000;4;0;52.0
19:48:10;-0.944763;51445050;1017.0;3000630000000;4;1;208.0
12:35:11;-0.949851;51453098;;3000630000000;9;0;
09:37:03;-0.979874;51455549;;3000630000000;9;0;
07:10:15;-0.923273;51449795;719.0;3000630000000;4;1;221.0
20:21:20;-0.947218;51449748;;3000630000000;9;0;
05:57:52;-0.915062;51458394;418.0;3000630000000;4;1;52.0
17:47:23;-0.968817;51421050;;3000630000000;4;0;9.0
09:01:55;-0.994204;51451100;959.0;3000630000000;4;1;162.0
00:43:54;-0.965931;51464755;178.0;3000630000000;4;1;211.0
12:47:35;-1002048;51452931;298.0;3000630000000;4;1;412.0
08:54:06;-0.992133;51447436;;3000630000000;9;0;
17:23:46;-0.949614;51449676;1138.0;3000630000000;4;1;71.0
08:45:24;-0.968195;51452036;;3000630000000;4;0;179.0
07:17:51;-0.960056;51468619;958.0;3000630000000;4;1;211.0
08:26:29;-0.956878;51452439;;3000630000000;9;0;
12:50:42;-0.969550;51457385;297.0;3000630000000;4;1;271.0
11:39:28;-0.958621;51459510;298.0;3000630000000;4;1;32.0
03:20:04;-0.971583;51456827;;3000630000000;9;0;
02:35:08;-0.971735;51456830;;3000630000000;9;0;
07:44:38;-0.961171;51412603;;3000630000000;4;0;55.0
08:07:59;-0.977652;51430850;;3000630000000;4;0;219.0
17:47:58;-0.968811;51421176;1018.0;3000630000000;4;1;46.0
07:24:44;-1005047;51452372;;3000630000000;9;0;
08:51:27;-0.980515;51455632;478.0;3000630000000;4;1;346.0
19:25:54;-0.975001;51438441;;3000630000000;9;0;
21:32:34;-0.958373;51455770;;3000630000000;4;0;29.0
03:24:33;-0.971583;51456827;;3000630000000;4;0;25.0
08:11:38;-0.970583;51421262;;3000630000000;9;0;
03:12:38;-0.972605;51456805;;3000630000000;9;0;
19:15:18;-0.962763;51434493;238.0;3000630000000;4;1;55.0
19:09:29;-0.950008;51448715;;3000630000000;9;0;
02:52:31;-0.971537;51460114;;3000550000000;4;0;50.0
22:53:28;-0.975561;51467657;;3000560000000;4;0;9.0
22:16:27;-0.946083;51441724;;3000560000000;4;0;48.0
23:12:17;-0.972172;51457959;;3000560000000;4;0;108.0
14:31:48;-0.976646;51429011;958.0;3000550000000;4;1;260.0
18:39:30;-0.932590;51424422;;3000550000000;4;0;152.0
16:19:20;-0.924920;51441252;;3000550000000;9;0;
17:18:18;-0.946802;51441930;596.0;3000550000000;4;1;57.0
11:41:04;-0.956251;51439731;358.0;3000550000000;4;1;176.0
17:41:45;-0.972430;51446022;;3000550000000;4;0;145.0
08:48:21;-0.985064;51445606;358.0;3000550000000;4;1;68.0
16:28:37;-0.924920;51441252;;3000550000000;4;0;317.0
23:54:44;-0.973991;51454192;;3000560000000;4;0;65.0
11:45:56;-0.954320;51450970;538.0;3000550000000;4;1;50.0
16:18:54;-0.970779;51468122;175.0;3000550000000;4;1;260.0
13:31:14;-0.977773;51454738;956.0;3000550000000;4;1;82.0
16:35:14;-0.945261;51444823;;3000550000000;9;0;
17:43:10;-0.948702;51449025;;3000550000000;4;0;129.0
08:22:59;-0.971100;51466845;;3000550000000;9;0;
17:36:13;-0.953193;51471424;;3000550000000;4;0;10.0
16:43:26;-1016849;51453903;;3000550000000;4;0;188.0
16:38:41;-0.950421;51447731;;3000550000000;9;0;
16:00:28;-0.950995;51475183;;3000550000000;9;0;
08:47:13;-0.962829;51456969;899.0;3000550000000;4;1;196.0
13:11:17;-1001709;51458274;;3000550000000;4;0;44.0
22:44:16;-0.949227;51444595;;3000560000000;4;0;18.0
23:43:21;-0.936465;51442735;178.0;3000560000000;4;1;435.0
15:15:13;-0.950064;51457168;;3000550000000;4;0;312.0
16:11:53;-0.973629;51467178;;3000550000000;9;0;
16:00:05;-0.957201;51450016;60.0;3000550000000;4;1;35.0
21:35:41;-0.973498;51468075;60.0;3000560000000;4;1;28.0
22:58:18;-0.956437;51451732;;3000560000000;9;0;
23:18:53;-0.970212;51455283;238.0;3000560000000;4;1;343.0
08:25:50;-0.958783;51455313;1139.0;3000550000000;4;1;155.0
20:55:15;-0.970299;51460936;394.0;3000560000000;4;1;191.0
16:26:02;-0.970779;51468122;;3000550000000;4;0;102.0
14:45:54;-0.966709;51442650;;3000550000000;9;0;
19:11:02;-0.986502;51447027;;3000550000000;9;0;
08:02:13;-0.964341;51416129;479.0;3000550000000;4;1;802.0
23:20:35;-0.946358;51439779;;3000560000000;9;0;
23:33:07;-0.964439;51445902;;3000560000000;9;0;
23:22:55;-0.937356;51443751;;3000560000000;4;0;12.0
15:34:46;-0.914075;51439068;;3000550000000;4;0;176.0
20:36:45;-0.970719;51455372;239.0;3000560000000;4;1;87.0
19:13:30;-0.922159;51451006;659.0;3000550000000;4;1;125.0
14:55:43;-0.924138;51436341;;3000550000000;9;0;
17:43:38;-0.992793;51421269;;3000550000000;9;0;
23:22:53;-0.972692;51454135;;3000590000000;4;0;182.0
22:44:31;-0.969635;51455130;;3000590000000;4;0;161.0
16:56:02;-0.959733;51416332;719.0;3000580000000;4;1;48.0
13:58:54;-0.946968;51444191;298.0;3000580000000;4;1;492.0
03:12:15;-0.948445;51440201;;3000580000000;4;0;158.0
11:29:28;-0.944763;51445050;;3000580000000;4;0;13.0
21:39:33;-0.924305;51436378;;3000590000000;4;0;112.0
12:29:47;-0.968949;51455102;238.0;3000580000000;4;1;42.0
05:20:42;-0.908332;51425724;238.0;3000590000000;4;1;20.0
01:43:37;-0.971391;51473309;;3000590000000;4;0;32.0
21:18:49;-1022277;51431447;;3000590000000;4;0;36.0
03:25:54;-0.968331;51452770;;3000590000000;9;0;
21:12:04;-0.969412;51454025;;3000590000000;4;0;108.0
17:43:13;-1049693;51438794;358.0;3000590000000;4;1;920.0
03:14:29;-0.971735;51456830;;3000590000000;9;0;
03:30:34;-0.970472;51456725;;3000590000000;9;0;
21:33:35;-0.971458;51458049;;3000590000000;9;0;
00:15:15;-0.985655;51442414;;3000590000000;4;0;116.0
01:53:54;-0.973763;51458671;;3000590000000;4;0;77.0
00:34:58;-0.968871;51453869;;3000590000000;4;0;81.0
08:15:04;-1030196;51438851;652.0;3000600000000;4;1;293.0
13:19:22;-0.962546;51432557;;3000600000000;4;0;40.0
18:02:09;-0.977762;51444530;;3000600000000;4;0;43.0
15:28:25;-0.966538;51452151;;3000600000000;4;0;13.0
19:39:58;-1043113;51479507;;3000600000000;9;0;
11:37:18;-0.987849;51454500;177.0;3000600000000;4;1;44.0
22:50:10;-0.915623;51475957;;3000600000000;9;0;
04:45:29;-1037583;51452972;;3000600000000;9;0;
15:38:31;-1066952;51441338;;3000600000000;9;0;
21:18:41;-0.994517;51457560;;3000600000000;9;0;
23:55:05;-0.946980;51444158;;3000600000000;9;0;
12:59:44;-1066952;51441338;;3000600000000;4;0;4.0
23:42:39;-0.945672;51444948;;3000600000000;4;0;9.0
23:52:18;-0.964660;51422917;;3000600000000;4;0;5.0
09:55:42;-0.987320;51478705;;3000600000000;9;0;
03:04:42;-0.971735;51456830;538.0;3000600000000;4;1;25.0
18:25:04;-0.974819;51461532;60.0;3000600000000;4;1;581.0
13:24:22;-0.962546;51432557;;3000600000000;9;0;
13:55:48;-0.958537;51459531;;3000600000000;4;0;59.0
13:00:10;-0.959570;51453013;;3000600000000;9;0;
13:03:28;-0.959570;51453013;;3000600000000;4;0;99.0
13:50:00;-0.958537;51459531;;3000600000000;9;0;
21:37:00;-0.950356;51451242;;3000600000000;4;0;103.0
13:43:21;-1012598;51444830;;3000600000000;4;0;71.0
19:00:04;-0.924920;51441252;;3000600000000;9;0;
19:40:59;-0.974208;51435067;118.0;3000600000000;4;1;649.0
13:37:35;-0.955813;51453326;;3000600000000;9;0;
02:57:22;-0.963129;51454948;;3000600000000;4;0;44.0
22:44:06;-0.915623;51475957;;3000600000000;4;0;11.0
13:33:06;-0.971429;51431373;;3000600000000;9;0;
13:43:08;-1018962;51463253;;3000600000000;9;0;
21:29:52;-0.950356;51451242;;3000600000000;9;0;
20:07:27;-0.969635;51455130;60.0;3000600000000;4;1;847.0
17:13:32;-0.960056;51468619;238.0;3000600000000;4;1;81.0
04:49:49;-1037583;51452972;;3000600000000;9;0;
01:17:08;-0.943036;51440008;478.0;3000600000000;4;1;12.0
22:41:26;-0.975952;51433863;;3000600000000;9;0;
13:10:22;-0.959570;51453013;;3000600000000;4;0;88.0
02:34:11;-0.996213;51426309;;3000600000000;4;0;73.0
13:15:07;-0.962546;51432557;;3000600000000;9;0;
17:17:18;-0.974636;51439000;418.0;3000600000000;4;1;620.0
21:58:44;-0.973655;51430496;;3000600000000;9;0;
13:45:20;-0.958537;51459531;;3000600000000;9;0;
23:34:58;-1039037;51441172;;3000600000000;4;0;6.0
22:36:25;-0.958373;51455770;594.0;3000600000000;4;1;802.0
12:55:28;-1066952;51441338;;3000600000000;9;0;
23:23:40;-0.968523;51454925;;3000600000000;4;0;300.0
22:44:41;-0.915623;51475957;;3000600000000;9;0;
23:28:53;-0.972791;51467904;;3000600000000;4;0;17.0
13:04:24;-0.962546;51432557;;3000600000000;9;0;
12:35:26;-0.967028;51426098;;3000600000000;9;0;
13:31:54;-0.963250;51454176;;3000600000000;4;0;177.0
02:32:13;-0.946260;51456913;;3000600000000;9;0;
23:55:58;-0.950487;51449501;298.0;3000600000000;4;1;262.0
12:24:32;-0.977253;51430766;;3000600000000;9;0;
12:26:40;-0.951583;51451689;478.0;3000600000000;4;1;98.0
02:46:55;-0.961335;51445712;;3000600000000;9;0;
21:12:49;-0.975828;51456913;;3000600000000;4;0;103.0
07:01:51;-0.997398;51447114;479.0;3000600000000;4;1;29.0
22:03:04;-0.973655;51430496;;3000600000000;4;0;58.0
00:41:32;-0.950581;51451020;;3000600000000;9;0;
20:47:51;-0.977166;51467551;;3000600000000;4;0;102.0
19:04:28;-0.924920;51441252;538.0;3000600000000;4;1;96.0
02:36:03;-0.949811;51456160;;3000600000000;9;0;
21:34:09;-0.950356;51451242;;3000600000000;4;0;37.0
04:22:00;-0.935599;51457324;;3000600000000;9;0;
09:34:19;-0.976109;51465862;119.0;3000600000000;4;1;351.0
19:31:15;-0.957834;51449506;118.0;3000600000000;4;1;154.0
22:14:38;-0.973992;51454219;;3000600000000;4;0;159.0
21:09:16;-0.969613;51455125;;3000600000000;4;0;110.0
13:14:19;-0.960404;51452047;;3000600000000;9;0;
13:51:59;-0.978128;51454907;716.0;3000600000000;4;1;61.0
22:51:53;-0.969465;51466349;;3000600000000;9;0;
22:17:32;-0.943170;51440161;;3000600000000;9;0;
18:22:35;-0.974819;51461532;60.0;3000600000000;4;1;52.0
14:36:34;-0.945561;51451005;;3000600000000;4;0;173.0
21:06:43;-0.970093;51454966;;3000600000000;4;0;269.0
00:51:27;-0.973776;51456605;538.0;3000600000000;4;1;93.0
20:53:48;-0.958895;51420110;;3000600000000;9;0;
17:10:08;-0.960056;51468619;598.0;3000600000000;4;1;181.0
02:51:05;-0.961335;51445712;;3000600000000;4;0;41.0
22:40:47;-1039037;51441172;478.0;3000600000000;4;1;58.0
13:05:43;-0.959570;51453013;;3000600000000;4;0;36.0
21:49:22;-0.964612;51446229;418.0;3000600000000;4;1;232.0
02:28:32;-0.996213;51426309;;3000600000000;9;0;
21:18:28;-0.976893;51462923;;3000600000000;4;0;103.0
23:47:02;-0.936597;51449635;;3000600000000;9;0;
18:12:26;-0.960002;51452119;;3000600000000;4;0;19.0
14:04:19;-0.934934;51449800;;3000600000000;9;0;
21:38:50;-0.964159;51444199;;3000600000000;9;0;
21:13:29;-0.976893;51462923;;3000600000000;9;0;
23:56:30;-0.952784;51451984;;3000600000000;9;0;
22:28:44;-0.943300;51436048;;3000600000000;4;0;30.0
19:14:43;-0.936203;51425695;171.0;3000600000000;4;1;51.0
13:20:15;-0.962546;51432557;;3000600000000;9;0;
00:53:13;-0.973776;51456605;;3000600000000;4;0;58.0
18:17:23;-1012338;51459850;224.0;3000600000000;4;1;271.0
21:48:13;-0.973655;51430496;;3000600000000;9;0;
23:50:34;-0.946980;51444158;;3000600000000;9;0;
23:48:05;-0.964660;51422917;;3000600000000;9;0;
15:59:43;-0.977100;51455240;;3000600000000;4;0;60.0
20:07:52;-0.974819;51461532;;3000600000000;4;0;48.0
